image_path,mask_path
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/684.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/684.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/685.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/685.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/686.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/686.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/687.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/687.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/688.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/688.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/689.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/689.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/690.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/690.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/691.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/691.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/692.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/692.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/693.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/693.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/694.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/694.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/695.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/695.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/696.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/696.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/697.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/697.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/698.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/698.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/699.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/699.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/700.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/700.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/701.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/701.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/702.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/702.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/703.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/703.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/704.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/704.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/705.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/705.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/706.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/706.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/707.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/707.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/708.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/708.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/709.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/709.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/710.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/710.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/711.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/711.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/712.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/712.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/713.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/713.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/714.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/714.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/715.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/715.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/716.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/716.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/717.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/717.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/718.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/718.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/719.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/719.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/720.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/720.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/721.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/721.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/722.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/722.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/723.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/723.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/724.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/724.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/725.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/725.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/726.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/726.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/727.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/727.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/728.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/728.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/729.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/729.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/730.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/730.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/731.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/731.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/732.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/732.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/733.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/733.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/734.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/734.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/735.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/735.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/736.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/736.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/737.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/737.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/738.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/738.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/739.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/739.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/740.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/740.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/741.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/741.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/742.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/742.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/743.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/743.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/744.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/744.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/745.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/745.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/746.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/746.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/747.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/747.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/748.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/748.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/749.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/749.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/750.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/750.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/751.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/751.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/752.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/752.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/753.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/753.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/754.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/754.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/755.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/755.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/756.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/756.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/757.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/757.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/758.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/758.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/759.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/759.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/760.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/760.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/761.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/761.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/762.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/762.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/763.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/763.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/764.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/764.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/765.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/765.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/766.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/766.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/767.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/767.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/768.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/768.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/769.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/769.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/770.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/770.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/771.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/771.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/772.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/772.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/773.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/773.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/774.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/774.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/775.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/775.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/776.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/776.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/777.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/777.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/778.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/778.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/779.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/779.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/780.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/780.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/781.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/781.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/782.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/782.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/783.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/783.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/784.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/784.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/785.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/785.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/786.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/786.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/787.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/787.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/788.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/788.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/789.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/789.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/790.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/790.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/791.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/791.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/792.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/792.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/793.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/793.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/794.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/794.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/795.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/795.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/796.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/796.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/797.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/797.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/798.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/798.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/799.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/799.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/800.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/800.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/801.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/801.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/802.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/802.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/803.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/803.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/804.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/804.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/805.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/805.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/806.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/806.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/807.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/807.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/808.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/808.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/809.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/809.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/810.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/810.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/811.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/811.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/812.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/812.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/813.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/813.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/814.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/814.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/815.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/815.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/816.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/816.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/817.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/817.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/818.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/818.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/819.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/819.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/820.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/820.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/821.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/821.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/822.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/822.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/823.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/823.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/824.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/824.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/825.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/825.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/826.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/826.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/827.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/827.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/828.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/828.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/829.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/829.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/830.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/830.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/831.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/831.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/832.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/832.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/833.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/833.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/834.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/834.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/835.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/835.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/836.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/836.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/837.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/837.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/838.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/838.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/839.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/839.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/840.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/840.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/841.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/841.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/842.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/842.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/843.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/843.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/844.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/844.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/845.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/845.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/846.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/846.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/847.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/847.jpg
/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_images/848.jpg,/work/vajira/DATA/sinGAN_polyps/singan_test_2/real_masks/848.jpg
